date,time,ampm,Year,Block address,District,PSA,FIELD CONTACT TYPE,REASON FOR STOP,Data Type,Race,Ethnicity,Sex,Age
11/11/17,1:51:44,AM,2017,3600 BLOCK OF ROCK CREEK CHURCH ROAD NW,4D,409,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,22
11/11/17,1:51:44,AM,2017,3600 BLOCK OF ROCK CREEK CHURCH ROAD NW,4D,409,Vehicle Stop,Moving Violation,Person,Unknown,Hispanic Or Latino,Male,25
11/11/17,1:51:44,AM,2017,3600 BLOCK OF ROCK CREEK CHURCH ROAD NW,4D,409,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,31
11/11/17,2:37:30,AM,2017,5900 BLOCK OF 14TH STREET NW,4D,402,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,20
11/11/17,2:51:45,AM,2017,300 BLOCK OF RITTENHOUSE STREET NW,4D,402,Vehicle Stop,Moving Violation,Person,Unknown,Unknown,Male,Unknown
11/11/17,3:04:45,AM,2017,600 BLOCK OF LONGFELLOW STREET NW,4D,403,Vehicle Stop,Suspicious Vehicles,Person,Unknown,Unknown,Male,29
11/11/17,5:16:01,AM,2017,7500 BLOCK OF GEORGIA AVENUE NW,4D,401,Vehicle Stop,Suspicious Activity,Person,Black,Unknown,Male,32
11/11/17,4:24:38,PM,2017,5400 BLOCK OF GEORGIA AVENUE NW,4D,403,Pedestrian Stop,Suspicious Activity,Person,Unknown,Hispanic Or Latino,Male,20
11/11/17,7:58:33,PM,2017,1900 BLOCK OF GALES STREET NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,23
11/11/17,8:40:30,PM,2017,1300 BLOCK OF H STREET NE,1D,104,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,27
11/11/17,9:12:24,PM,2017,1400 BLOCK OF G STREET NE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,46
11/11/17,9:45:16,PM,2017,1700 BLOCK OF CAPITOL AVENUE NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,46
11/11/17,11:04:20,PM,2017,800 BLOCK OF LONGFELLOW STREET NW,4D,403,Vehicle Stop,Other,Person,White,Hispanic Or Latino,Male,36
11/11/17,11:04:20,PM,2017,800 BLOCK OF LONGFELLOW STREET NW,4D,403,Vehicle Stop,Other,Person,White,Hispanic Or Latino,Male,41
11/12/17,12:03:32,AM,2017,1200 BLOCK OF I STREET SE,1D,106,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,29
11/12/17,12:03:32,AM,2017,1200 BLOCK OF I STREET SE,1D,106,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,41
11/12/17,5:14:10,AM,2017,3700 BLOCK OF NEW HAMPSHIRE AVENUE NW,4D,407,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,34
11/12/17,5:14:55,AM,2017,5200 BLOCK OF KANSAS AVENUE NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,33
11/12/17,5:14:55,AM,2017,5200 BLOCK OF KANSAS AVENUE NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,35
11/12/17,5:15:41,AM,2017,3700 BLOCK OF 13TH STREET NW,4D,404,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,26
11/12/17,5:21:20,AM,2017,5900 BLOCK OF GEORGIA AVENUE NW,4D,402,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Female,36
11/12/17,2:09:05,PM,2017,1200 BLOCK OF GOOD HOPE ROAD SE,7D,701,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,22
11/12/17,6:51:48,PM,2017,3400 BLOCK OF STANTON ROAD SE,7D,704,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,18
11/12/17,6:51:48,PM,2017,3400 BLOCK OF STANTON ROAD SE,7D,704,Vehicle Stop,Community Policing,Person,Black,Unknown,Male,21
11/12/17,6:51:48,PM,2017,3400 BLOCK OF STANTON ROAD SE,7D,704,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,22
11/12/17,6:51:48,PM,2017,3400 BLOCK OF STANTON ROAD SE,7D,704,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,22
11/12/17,11:39:53,PM,2017,8TH STREET/QUINCY STREET NW,4D,407,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,22
11/13/17,12:02:41,AM,2017,5300 BLOCK OF 5TH STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,23
11/13/17,12:02:41,AM,2017,5300 BLOCK OF 5TH STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,Unknown,Hispanic Or Latino,Male,Juvenile
11/13/17,2:46:58,AM,2017,5900 BLOCK OF 9TH STREET NW,4D,402,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,23
11/13/17,11:00:49,PM,2017,1300 BLOCK OF MORRIS ROAD SE,7D,701,Pedestrian Stop,Special Investigation,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/14/17,2:39:24,AM,2017,4800 BLOCK OF GEORGIA AVENUE NW,4D,407,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,21
11/14/17,2:39:24,AM,2017,4800 BLOCK OF GEORGIA AVENUE NW,4D,407,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,22
11/14/17,2:39:24,AM,2017,4800 BLOCK OF GEORGIA AVENUE NW,4D,407,Pedestrian Stop,Call For Service,Person,White,Hispanic Or Latino,Male,29
11/14/17,5:19:34,AM,2017,3600 BLOCK OF GEORGIA AVENUE NW,4D,409,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,18
11/14/17,5:19:34,AM,2017,3600 BLOCK OF GEORGIA AVENUE NW,4D,409,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,20
11/14/17,5:19:34,AM,2017,3600 BLOCK OF GEORGIA AVENUE NW,4D,409,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,24
11/14/17,1:17:50,PM,2017,2500 BLOCK OF ELVANS ROAD SE,7D,703,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,30
11/14/17,4:25:47,PM,2017,1400 BLOCK OF POTOMAC AVENUE SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,19
11/14/17,4:25:47,PM,2017,1400 BLOCK OF POTOMAC AVENUE SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,23
11/14/17,4:25:47,PM,2017,1400 BLOCK OF POTOMAC AVENUE SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,23
11/14/17,4:25:47,PM,2017,1400 BLOCK OF POTOMAC AVENUE SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,24
11/14/17,7:15:26,PM,2017,1000 BLOCK OF 12TH STREET SE,1D,106,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/14/17,7:15:26,PM,2017,1000 BLOCK OF 12TH STREET SE,1D,106,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/14/17,7:15:26,PM,2017,1000 BLOCK OF 12TH STREET SE,1D,106,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/14/17,7:15:26,PM,2017,1000 BLOCK OF 12TH STREET SE,1D,106,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/15/17,12:15:52,AM,2017,1100 BLOCK OF 1ST TERRACE NW,1D,103,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,23
11/15/17,12:23:24,AM,2017,1100 BLOCK OF NORTH CAPITOL STREET NW,1D,103,Vehicle Stop,Equipment Violation,Person,Unknown,Unknown,Male,37
11/15/17,3:29:26,AM,2017,1500 BLOCK OF 2ND STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,25
11/15/17,3:29:26,AM,2017,1500 BLOCK OF 2ND STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/15/17,3:29:26,AM,2017,1500 BLOCK OF 2ND STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/15/17,10:38:30,PM,2017,2300 BLOCK OF 25TH STREET SE,7D,702,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,21
11/15/17,10:57:05,PM,2017,600 BLOCK OF ATLANTIC STREET SE,7D,706,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,19
11/15/17,11:20:59,PM,2017,400 BLOCK OF KENNEDY STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,26
11/16/17,12:44:52,AM,2017,700 BLOCK OF DECATUR STREET NE,4D,405,Vehicle Stop,Community Policing,Person,White,Hispanic Or Latino,Male,19
11/16/17,12:44:52,AM,2017,700 BLOCK OF DECATUR STREET NE,4D,405,Vehicle Stop,Community Policing,Person,White,Not Hispanic Or Latino,Female,21
11/16/17,12:44:52,AM,2017,700 BLOCK OF DECATUR STREET NE,4D,405,Vehicle Stop,Community Policing,Person,White,Hispanic Or Latino,Male,22
11/16/17,12:44:52,AM,2017,700 BLOCK OF DECATUR STREET NE,4D,405,Vehicle Stop,Community Policing,Person,White,Hispanic Or Latino,Male,23
11/16/17,12:44:52,AM,2017,700 BLOCK OF DECATUR STREET NE,4D,405,Vehicle Stop,Community Policing,Person,Black,Unknown,Male,24
11/16/17,1:03:04,AM,2017,1100 BLOCK OF NORTH CAPITOL STREET NW,1D,103,Vehicle Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,28
11/16/17,1:03:04,AM,2017,1100 BLOCK OF NORTH CAPITOL STREET NW,1D,103,Vehicle Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,28
11/16/17,1:03:04,AM,2017,1100 BLOCK OF NORTH CAPITOL STREET NW,1D,103,Vehicle Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,30
11/16/17,4:31:23,AM,2017,4600 BLOCK OF ARKANSAS AVENUE NW,4D,404,Vehicle Stop,Community Policing,Person,Unknown,Unknown,Male,45
11/16/17,8:36:40,PM,2017,3800 BLOCK OF MINNESOTA AVENUE NE,6D,603,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,44
11/17/17,3:16:25,AM,2017,,2D,208,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,26
11/17/17,1:04:55,PM,2017,1100 BLOCK OF K STREET SE,1D,106,Vehicle Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,23
11/17/17,1:04:55,PM,2017,1100 BLOCK OF K STREET SE,1D,106,Vehicle Stop,Suspicious Persons,Person,Black,Unknown,Female,26
11/17/17,10:55:33,PM,2017,1200 BLOCK OF T STREET NW,3D,305,Pedestrian Stop,Juvenile Contact,Person,Black,Unknown,Male,Juvenile
11/18/17,2:44:28,AM,2017,,5D,502,Vehicle Stop,Suspicious Vehicles,Person,Black,Unknown,Male,26
11/18/17,2:44:28,AM,2017,,5D,502,Vehicle Stop,Suspicious Vehicles,Person,Black,Not Hispanic Or Latino,Female,27
11/18/17,2:44:28,AM,2017,,5D,502,Vehicle Stop,Suspicious Vehicles,Person,Black,Not Hispanic Or Latino,Male,29
11/18/17,8:38:21,AM,2017,5200 BLOCK OF JAY STREET NE,6D,608,Pedestrian Stop,Special Investigation,Person,Black,Not Hispanic Or Latino,Male,29
11/18/17,9:31:12,PM,2017,6100 BLOCK OF 16TH STREET NW,4D,402,Pedestrian Stop,Community Policing,Person,White,Not Hispanic Or Latino,Male,19
11/18/17,9:31:12,PM,2017,6100 BLOCK OF 16TH STREET NW,4D,402,Pedestrian Stop,Community Policing,Person,White,Hispanic Or Latino,Male,Juvenile
11/18/17,9:31:12,PM,2017,6100 BLOCK OF 16TH STREET NW,4D,402,Pedestrian Stop,Community Policing,Person,White,Unknown,Male,Juvenile
11/18/17,9:55:59,PM,2017,1900 BLOCK OF 16TH STREET SE,7D,701,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,57
11/19/17,1:15:00,AM,2017,600 BLOCK OF ELMIRA STREET SE,7D,706,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,32
11/19/17,1:15:00,AM,2017,600 BLOCK OF ELMIRA STREET SE,7D,706,Pedestrian Stop,Call For Service,Person,Unknown,Unknown,Unknown,Unknown
11/19/17,4:30:07,AM,2017,,,,Vehicle Stop,Moving Violation,Person,Unknown,Hispanic Or Latino,Male,19
11/19/17,4:30:07,AM,2017,,,,Vehicle Stop,Moving Violation,Person,Unknown,Hispanic Or Latino,Female,26
11/19/17,4:30:07,AM,2017,,,,Vehicle Stop,Moving Violation,Person,Unknown,Hispanic Or Latino,Male,30
11/19/17,4:44:22,AM,2017,UNIT BLOCK OF UNDERWOOD STREET NW,4D,406,Vehicle Stop,Equipment Violation,Person,White,Hispanic Or Latino,Male,22
11/19/17,4:44:22,AM,2017,UNIT BLOCK OF UNDERWOOD STREET NW,4D,406,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,24
11/19/17,11:04:55,PM,2017,,4D,407,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,37
11/20/17,3:40:07,AM,2017,4900 BLOCK OF ARKANSAS AVENUE NW,4D,404,Vehicle Stop,Equipment Violation,Person,White,Hispanic Or Latino,Male,23
11/20/17,3:40:07,AM,2017,4900 BLOCK OF ARKANSAS AVENUE NW,4D,404,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,24
11/20/17,3:55:04,AM,2017,5700 BLOCK OF GEORGIA AVENUE NW,4D,403,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,28
11/20/17,4:34:05,AM,2017,3900 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,7D,708,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,20
11/20/17,4:40:37,AM,2017,UNIT BLOCK OF GALVESTON PLACE SW,7D,708,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,72
11/20/17,4:46:39,AM,2017,1300 BLOCK OF PEABODY STREET NW,4D,402,Vehicle Stop,Moving Violation,Person,Unknown,Hispanic Or Latino,Male,36
11/20/17,4:53:51,AM,2017,1300 BLOCK OF RITTENHOUSE STREET NW,4D,402,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,22
11/20/17,4:59:23,AM,2017,5300 BLOCK OF GEORGIA AVENUE NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,32
11/20/17,7:41:01,PM,2017,500 BLOCK OF MADISON STREET NW,4D,403,Vehicle Stop,Special Investigation,Person,White,Hispanic Or Latino,Male,23
11/20/17,7:41:01,PM,2017,500 BLOCK OF MADISON STREET NW,4D,403,Vehicle Stop,Special Investigation,Person,White,Hispanic Or Latino,Male,28
11/20/17,8:14:43,PM,2017,2100 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Suspicious Vehicles,Person,Black,Not Hispanic Or Latino,Male,63
11/20/17,8:47:08,PM,2017,600 BLOCK OF MORTON PLACE NE,1D,104,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,23
11/20/17,8:47:08,PM,2017,600 BLOCK OF MORTON PLACE NE,1D,104,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,28
11/20/17,9:09:37,PM,2017,400 BLOCK OF MASSACHUSETTS AVENUE SE,6D,607,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,24
11/20/17,10:43:19,PM,2017,SOUTH CAPITOL STREET SE,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,23
11/20/17,10:43:19,PM,2017,SOUTH CAPITOL STREET SE,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,30
11/20/17,10:43:19,PM,2017,SOUTH CAPITOL STREET SE,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,36
11/20/17,10:50:24,PM,2017,900 BLOCK OF RANDOLPH STREET NW,4D,404,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,32
11/20/17,11:11:37,PM,2017,900 BLOCK OF EASTERN AVENUE NE,6D,608,Pedestrian Stop,Community Policing,Person,White,Not Hispanic Or Latino,Female,30
11/20/17,11:32:23,PM,2017,700 BLOCK OF GALLATIN STREET NW,4D,407,Pedestrian Stop,Call For Service,Person,White,Hispanic Or Latino,Male,Juvenile
11/20/17,11:32:23,PM,2017,700 BLOCK OF GALLATIN STREET NW,4D,407,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,Juvenile
11/20/17,11:50:50,PM,2017,1300 BLOCK OF SHEPHERD STREET NW,4D,404,Vehicle Stop,Moving Violation,Person,Unknown,Unknown,Male,23
11/21/17,4:46:01,AM,2017,300 BLOCK OF KENNEDY STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,42
11/21/17,4:46:01,AM,2017,300 BLOCK OF KENNEDY STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,44
11/21/17,5:13:43,PM,2017,3600 BLOCK OF GEORGIA AVENUE NW,4D,409,Pedestrian Stop,Community Policing,Person,White,Not Hispanic Or Latino,Female,44
11/21/17,5:20:19,PM,2017,1200 BLOCK OF G STREET NE,1D,104,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/21/17,6:39:10,PM,2017,4000 BLOCK OF MINNESOTA AVENUE NE,6D,602,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,32
11/21/17,8:23:46,PM,2017,2400 BLOCK OF 32ND STREET SE,6D,606,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,29
11/22/17,5:12:49,AM,2017,1200 BLOCK OF 12TH STREET NW,3D,307,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Female,21
11/22/17,6:11:39,PM,2017,1500 BLOCK OF WISCONSIN AVENUE NW,2D,206,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,30
11/22/17,6:56:25,PM,2017,800 BLOCK OF RITTENHOUSE STREET NW,4D,402,Vehicle Stop,Other,Person,Black,Not Hispanic Or Latino,Male,47
11/22/17,7:59:39,PM,2017,400 BLOCK OF GALLOWAY STREET NE,4D,405,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,25
11/22/17,7:59:39,PM,2017,400 BLOCK OF GALLOWAY STREET NE,4D,405,Pedestrian Stop,Other,Person,White,Hispanic Or Latino,Male,26
11/22/17,7:59:39,PM,2017,400 BLOCK OF GALLOWAY STREET NE,4D,405,Pedestrian Stop,Other,Person,White,Hispanic Or Latino,Male,26
11/22/17,8:34:10,PM,2017,100 BLOCK OF 19TH STREET SE,1D,108,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,20
11/23/17,12:45:44,AM,2017,3200 BLOCK OF M STREET NW,2D,206,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,30
11/23/17,2:09:47,AM,2017,800 BLOCK OF JEFFERSON STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,27
11/23/17,2:09:47,AM,2017,800 BLOCK OF JEFFERSON STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,33
11/23/17,2:11:56,AM,2017,1400 BLOCK OF SPRING ROAD NW,4D,409,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,21
11/23/17,3:30:06,AM,2017,Multiple/Unknown Address,,,Pedestrian Stop,Call For Service,Person,White,Hispanic Or Latino,Male,21
11/23/17,3:30:06,AM,2017,Multiple/Unknown Address,,,Pedestrian Stop,Call For Service,Person,White,Hispanic Or Latino,Male,24
11/23/17,3:30:06,AM,2017,Multiple/Unknown Address,,,Pedestrian Stop,Call For Service,Person,Black,Hispanic Or Latino,Male,24
11/23/17,3:44:53,AM,2017,,,,Vehicle Stop,Other,Person,Black,Unknown,Male,22
11/23/17,3:44:53,AM,2017,,,,Vehicle Stop,Other,Person,Black,Not Hispanic Or Latino,Male,27
11/23/17,3:59:34,AM,2017,1300 BLOCK OF CONSTITUTION AVENUE NE,1D,108,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,54
11/23/17,4:42:35,AM,2017,GEORGIA AVE & WHITTIER ST NW,4D,401,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,41
11/23/17,8:21:40,PM,2017,1300 BLOCK OF C STREET SE,1D,108,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,20
11/23/17,8:21:40,PM,2017,1300 BLOCK OF C STREET SE,1D,108,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,22
11/24/17,12:28:17,AM,2017,3100 BLOCK OF M STREET NW,2D,206,Vehicle Stop,Moving Violation,Person,White,Unknown,Male,58
11/24/17,3:49:30,PM,2017,1900 BLOCK OF BRYANT STREET NE,5D,505,Pedestrian Stop,Other,Person,Black,Unknown,Male,36
11/24/17,9:58:00,PM,2017,1200 BLOCK OF FLORIDA AVENUE NE,5D,506,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,32
11/24/17,10:11:51,PM,2017,,1D,108,Pedestrian Stop,Juvenile Contact,Person,Black,Unknown,Male,Juvenile
11/24/17,10:11:51,PM,2017,,1D,108,Pedestrian Stop,Juvenile Contact,Person,Black,Unknown,Male,Juvenile
11/24/17,10:11:51,PM,2017,,1D,108,Pedestrian Stop,Juvenile Contact,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/24/17,10:11:51,PM,2017,,1D,108,Pedestrian Stop,Juvenile Contact,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/24/17,10:27:02,PM,2017,,4D,401,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,51
11/24/17,10:34:16,PM,2017,ILLINOIS AVENUE NW,4D,403,Vehicle Stop,Other,Person,Black,Not Hispanic Or Latino,Female,19
11/24/17,11:31:32,PM,2017,2100 BLOCK OF PENNSYLVANIA AVENUE NW,2D,207,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,21
11/25/17,12:04:15,AM,2017,2900 BLOCK OF MILLS AVENUE NE,5D,503,Vehicle Stop,Suspicious Vehicles,Person,Black,Unknown,Male,Juvenile
11/25/17,12:04:15,AM,2017,2900 BLOCK OF MILLS AVENUE NE,5D,503,Vehicle Stop,Suspicious Vehicles,Person,Black,Unknown,Male,Unknown
11/25/17,11:04:58,AM,2017,1200 BLOCK OF 30TH STREET NW,2D,206,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Female,29
11/25/17,6:31:14,PM,2017,1000 BLOCK OF PENNSYLVANIA AVENUE SE,1D,107,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,29
11/25/17,8:31:39,PM,2017,800 BLOCK OF FLORIDA AVENUE NE,5D,506,Bicycle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,19
11/25/17,8:31:39,PM,2017,800 BLOCK OF FLORIDA AVENUE NE,5D,506,Bicycle Stop,Call For Service,Person,Black,Unknown,Male,23
11/25/17,11:20:28,PM,2017,,4D,406,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,26
11/25/17,11:20:28,PM,2017,,4D,406,Vehicle Stop,Moving Violation,Person,Unknown,Hispanic Or Latino,Male,36
11/26/17,2:23:30,AM,2017,,2D,207,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,25
11/26/17,4:27:00,PM,2017,1200 BLOCK OF 3RD STREET NW,3D,308,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,46
11/26/17,4:32:20,PM,2017,100 BLOCK OF Q STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,31
11/26/17,4:32:20,PM,2017,100 BLOCK OF Q STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,31
11/26/17,4:32:20,PM,2017,100 BLOCK OF Q STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,32
11/26/17,4:32:20,PM,2017,100 BLOCK OF Q STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/26/17,4:44:46,PM,2017,UNIT BLOCK OF M STREET NW,1D,103,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,37
11/26/17,4:44:46,PM,2017,UNIT BLOCK OF M STREET NW,1D,103,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,55
11/26/17,9:07:33,PM,2017,1300 BLOCK OF POTOMAC AVENUE SE,1D,106,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Female,19
11/26/17,9:07:33,PM,2017,1300 BLOCK OF POTOMAC AVENUE SE,1D,106,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Female,Juvenile
11/27/17,12:16:19,AM,2017,700 BLOCK OF FLORIDA AVENUE NE,1D,104,Bicycle Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,25
11/27/17,9:42:00,PM,2017,300 BLOCK OF E STREET NE,1D,104,Pedestrian Stop,Juvenile Contact,Person,Black,Unknown,Male,Juvenile
11/27/17,10:24:43,PM,2017,300 BLOCK OF HAWAII AVENUE NE,4D,405,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,19
11/27/17,10:24:43,PM,2017,300 BLOCK OF HAWAII AVENUE NE,4D,405,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
11/27/17,10:28:59,PM,2017,1300 BLOCK OF CANAL STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,18
11/27/17,10:28:59,PM,2017,1300 BLOCK OF CANAL STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,19
11/27/17,10:28:59,PM,2017,1300 BLOCK OF CANAL STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,20
11/27/17,10:28:59,PM,2017,1300 BLOCK OF CANAL STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,22
11/28/17,3:15:08,AM,2017,1500 BLOCK OF SOUTH CAPITOL STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,25
